date,et0_mm,etc_mm,rainfall_mm,root_zone_depletion_mm,taw_mm,raw_mm,water_stress_coefficient_ks,water_stress_level
2025-06-02,7.019936306831316,5.2649522301234875,0.26,112.12088465597905,151.67763494145714,75.83881747072857,0.5215897558100212,High
2025-06-03,5.906517347902705,4.429888010927028,0.29,116.26077266690608,151.67763494145714,75.83881747072857,0.4670017737054098,High
2025-06-04,6.2474671713329055,4.685600378499679,0.1,120.84637304540576,151.67763494145714,75.83881747072857,0.40653669089647,High
2025-06-05,6.641084324782418,4.980813243586813,0.05,125.77718628899257,151.67763494145714,75.83881747072857,0.34151967971364194,High
2025-06-06,5.811263537157068,4.358447652867801,0.62,129.51563394186036,151.67763494145714,75.83881747072857,0.2922250338113543,High
2025-06-07,5.672587732128297,4.254440799096223,0.68,133.09007474095657,151.67763494145714,75.83881747072857,0.24509295925763608,High
2025-06-08,5.339515719950667,4.0046367899629995,1.73,135.36471153091958,151.67763494145714,75.83881747072857,0.21509991788616492,High
2025-06-09,5.246216634591477,3.9346624759436075,2.04,137.2593740068632,151.67763494145714,75.83881747072857,0.19011716447397067,High
2025-06-10,5.013113578390639,3.7598351837929793,6.51,134.50920919065618,151.67763494145714,75.83881747072857,0.2263804516391285,High
2025-06-11,3.914177466886637,2.935633100164978,2.2,135.24484229082117,151.67763494145714,75.83881747072857,0.2166804968574111,High
2025-06-12,4.6749079037588634,3.5061809278191474,6.05,132.7010232186403,151.67763494145714,75.83881747072857,0.2502229380111474,High
2025-06-13,4.1072264865379395,3.0804198649034547,2.73,133.05144308354377,151.67763494145714,75.83881747072857,0.24560235086870258,High
2025-06-14,4.143681262711377,3.107760947033533,1.19,134.96920403057732,151.67763494145714,75.83881747072857,0.22031502425955893,High
2025-06-15,4.428880216776195,3.321660162582146,0.96,137.33086419315944,151.67763494145714,75.83881747072857,0.18917450491412408,High
2025-06-16,5.298763460178023,3.974072595133517,0.0,141.30493678829296,151.67763494145714,75.83881747072857,0.1367729416029953,High
2025-06-17,5.904337886563158,4.428253414922368,0.71,145.02319020321534,151.67763494145714,75.83881747072857,0.08774457408714496,High
2025-06-18,5.884083723383102,4.4130627925373265,0.16,149.27625299575266,151.67763494145714,75.83881747072857,0.0316642852010627,High
2025-06-19,5.569278355072943,4.176958766304708,0.03,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-20,6.1795124983617145,4.634634373771286,0.47,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-21,6.105514535839594,4.579135901879695,0.02,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-22,5.2948074583304505,3.971105593747838,1.52,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-23,6.329331241399585,4.746998431049688,0.05,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-24,6.494617707354117,4.870963280515588,0.0,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-25,4.7793899996262,3.5845424997196496,0.32,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-26,4.895706319238882,3.6717797394291614,0.08,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-27,6.039191271712951,4.529393453784713,0.22,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-28,5.595900398127078,4.196925298595309,0.06,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-29,6.605648558569472,4.954236418927104,0.0,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-06-30,5.931260724735121,4.44844554355134,0.27,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-01,4.809681506337691,3.6072611297532684,0.03,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-02,5.519672603871249,4.1397544529034365,0.68,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-03,6.297799413723671,4.723349560292753,0.91,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-04,6.844756902663513,5.133567676997635,0.01,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-05,7.065666866023994,5.299250149517995,0.02,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-06,6.421589897725576,4.816192423294182,0.22,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-07,5.958225089106054,4.46866881682954,0.01,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-08,6.868867578929475,5.151650684197106,0.4,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-09,6.572186563567026,4.92913992267527,0.01,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-10,6.266960847723847,4.700220635792885,0.54,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-11,6.621756286867864,4.966317215150898,0.82,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-12,6.081821363296644,4.561366022472483,1.15,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-13,6.07585978365274,4.556894837739556,3.77,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-14,5.394538340397768,4.045903755298326,0.4,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-15,5.8568170348777935,4.392612776158345,0.03,151.67763494145714,151.67763494145714,75.83881747072857,0.0,High
2025-07-16,5.2766295358301045,3.9574721518725786,10.23,145.40510709332972,151.67763494145714,75.83881747072857,0.08270867159220179,High
2025-07-17,4.473755307136555,3.3553164803524163,20.48,128.28042357368213,151.67763494145714,75.83881747072857,0.30851234431240454,High
2025-07-18,3.9948016010581093,2.996101200793582,4.03,127.24652477447572,151.67763494145714,75.83881747072857,0.3221451887275415,High
2025-07-19,4.182526957875894,3.136895218406921,6.72,123.66341999288264,151.67763494145714,75.83881747072857,0.369391505338109,High
2025-07-20,4.9734293851108315,3.7300720388331237,8.06,119.33349203171576,151.67763494145714,75.83881747072857,0.42648532754647994,High
2025-07-21,3.8308001680733352,2.8731001260550015,13.37,108.83659215777077,151.67763494145714,75.83881747072857,0.5648959756027536,High
2025-07-22,5.27357639309878,3.955182294824085,0.8,111.99177445259485,151.67763494145714,75.83881747072857,0.5232921848257959,High
2025-07-23,4.710653453858607,3.5329900903939553,1.34,114.1847645429888,151.67763494145714,75.83881747072857,0.4943757253722927,High
2025-07-24,4.761091853472968,3.570818890104726,1.19,116.56558343309354,151.67763494145714,75.83881747072857,0.46298258173547824,High
2025-07-25,4.758968214678791,3.5692261610090927,0.89,119.24480959410263,151.67763494145714,75.83881747072857,0.42765468171853516,High
2025-07-26,5.129858751950666,3.8473940639629993,0.3,122.79220365806563,151.67763494145714,75.83881747072857,0.3808792416171361,High
2025-07-27,5.708200032784543,4.281150024588407,0.01,127.06335368265404,151.67763494145714,75.83881747072857,0.32456045702853226,High
2025-07-28,5.597440617948716,4.198080463461537,0.02,131.24143414611558,151.67763494145714,75.83881747072857,0.2694688746067184,High
2025-07-29,5.92955687686553,4.447167657649148,0.05,135.63860180376471,151.67763494145714,75.83881747072857,0.21148843920045293,High
2025-07-30,6.283341920239137,4.712506440179353,0.01,140.34110824394406,151.67763494145714,75.83881747072857,0.14948184947488966,High
2025-07-31,5.191489662864989,3.8936172471487422,0.02,144.2147254910928,151.67763494145714,75.83881747072857,0.0984048762791535,High
2025-08-01,5.56880654523681,4.176604908927607,0.03,148.3613304000204,151.67763494145714,75.83881747072857,0.043728326100505734,High
2025-08-02,5.0717277593175245,3.803795819488143,0.56,151.60512621950852,151.67763494145714,75.83881747072857,0.0009560898279645354,High
2025-08-03,3.8208020989974965,2.8656015742481222,9.84,144.63072779375665,151.67763494145714,75.83881747072857,0.0929195283196548,High
2025-08-04,3.879492928892997,2.909619696669748,7.64,139.9003474904264,151.67763494145714,75.83881747072857,0.1552936588914562,High
2025-08-05,4.253006798497346,3.1897550988730092,6.23,136.86010258929943,151.67763494145714,75.83881747072857,0.19538190133142333,High
2025-08-06,4.17812940943984,3.1335970570798795,9.61,130.3836996463793,151.67763494145714,75.83881747072857,0.28077884130111375,High
2025-08-07,4.311227862110778,3.2334208965830835,3.23,130.38712054296238,151.67763494145714,75.83881747072857,0.2807337338390362,High
2025-08-08,3.4665039993022493,2.599877999476687,31.86,101.12699854243907,151.67763494145714,75.83881747072857,0.6665535946486646,Medium
